Enrichment,GH,Active_Rate,Hits,Actives,filename,fbase,max_feat,min_feat,avg_feat,max_centr,min_centr,avg_centr,receptor,hyd,don,acc,ani,cat,aro,donhyd,catdon,hydaro,aniacc,donacc,features,s_score,hyd_prop,don_prop,acc_prop,ani_prop,cat_prop,aro_prop,donhyd_prop,catdon_prop,hydaro_prop,aniacc_prop,donacc_prop,quality
NaN,NaN,NaN,0,0,264.ph4,264,16.153566,1.6549541,8.6646624,45.772671,30.058865,35.932972,D2,2,0,0,0,0,0,0,1,0,1,1,5,-2.4733243,0.4,0,0,0,0,0,0,0.2,0,0.2,0.2,Not Quality
NaN,NaN,NaN,0,0,4427.ph4,4427,16.15761,1.4119819,9.1661663,42.315979,27.234291,32.333862,D2,2,0,2,0,0,0,0,0,0,0,1,5,-0.5,0.4,0,0.4,0,0,0,0,0,0,0,0.2,Not Quality
NaN,NaN,NaN,0,0,66.ph4,66,16.16489,2.1920481,10.359118,41.010883,26.82707,34.301582,D2,0,1,3,0,0,0,0,1,0,0,0,5,-1.6857142,0,0.2,0.6,0,0,0,0,0.2,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1558.ph4,1558,16.170061,2.1752381,9.4919777,42.720253,28.072304,35.850388,D2,2,0,0,0,0,0,0,0,0,2,1,5,-0.2,0.4,0,0,0,0,0,0,0,0,0.4,0.2,Not Quality
NaN,NaN,NaN,0,0,2145.ph4,2145,16.186625,2.1752381,8.3969355,42.720253,29.024052,36.955803,D2,2,0,0,0,0,0,0,1,0,2,0,5,-0.30000001,0.4,0,0,0,0,0,0,0.2,0,0.4,0,Not Quality
NaN,NaN,NaN,0,0,936.ph4,936,16.190147,2.1942842,8.4232693,45.274994,32.10191,35.704773,D2,1,0,1,0,0,0,0,0,0,3,0,5,-0.22352941,0.2,0,0.2,0,0,0,0,0,0,0.6,0,Not Quality
NaN,NaN,NaN,0,0,4715.ph4,4715,16.244265,2.1752381,9.4878616,42.720253,28.351967,36.033428,D2,2,0,1,0,0,0,0,0,0,2,0,5,-3.9096937,0.4,0,0.2,0,0,0,0,0,0,0.4,0,Not Quality
NaN,NaN,NaN,0,0,3889.ph4,3889,16.278446,1.4625084,9.2184372,42.858444,29.508244,36.044331,D2,3,0,0,0,0,0,0,1,0,0,1,5,-0.69817168,0.6,0,0,0,0,0,0,0.2,0,0,0.2,Not Quality
NaN,NaN,NaN,0,0,4185.ph4,4185,16.306004,1.5302578,7.8427124,45.274994,29.646276,34.687016,D2,4,0,0,0,0,0,0,0,0,1,0,5,-0.11818182,0.8,0,0,0,0,0,0,0,0,0.2,0,Not Quality
NaN,NaN,NaN,0,0,977.ph4,977,16.309214,0.58029735,7.4943166,42.247498,27.217072,33.450069,D2,1,0,3,0,0,0,0,0,0,1,0,5,-1.8906163,0.2,0,0.6,0,0,0,0,0,0,0.2,0,Not Quality
NaN,NaN,NaN,0,0,3358.ph4,3358,16.349031,2.1863859,10.135641,40.521481,26.407656,32.457882,D2,1,1,1,0,0,0,0,2,0,0,0,5,-1.2142857,0.2,0.2,0.2,0,0,0,0,0.4,0,0,0,Not Quality
NaN,NaN,NaN,0,0,4713.ph4,4713,16.361336,1.320905,9.465766,41.467884,28.189163,36.187836,D2,0,0,0,0,0,0,0,2,0,3,0,5,-1.5790106,0,0,0,0,0,0,0,0.4,0,0.6,0,Not Quality
NaN,NaN,NaN,0,0,4053.ph4,4053,16.362219,1.2908269,7.2977691,45.274994,29.64411,33.705719,D2,4,0,0,0,0,0,0,0,0,1,0,5,-1.8856163,0.8,0,0,0,0,0,0,0,0,0.2,0,Not Quality
NaN,NaN,NaN,0,0,3832.ph4,3832,16.363384,2.2167568,7.8564858,41.010883,26.462587,36.550518,D2,1,1,2,0,0,0,0,1,0,0,0,5,-2.9860771,0.2,0.2,0.4,0,0,0,0,0.2,0,0,0,Not Quality
NaN,NaN,NaN,0,0,2670.ph4,2670,16.374695,2.4193058,10.406075,43.379494,28.136944,34.379074,D2,1,1,1,0,0,0,0,0,0,2,0,5,-1.45,0.2,0.2,0.2,0,0,0,0,0,0,0.4,0,Not Quality
NaN,NaN,NaN,0,0,4260.ph4,4260,16.391851,1.3216112,7.8683643,45.274994,29.551117,34.55315,D2,2,1,1,0,0,0,0,0,0,1,0,5,-1.4615384,0.4,0.2,0.2,0,0,0,0,0,0,0.2,0,Not Quality
NaN,NaN,NaN,0,0,4717.ph4,4717,16.408102,1.4732896,8.5017548,43.330837,29.998629,37.173042,D2,2,0,0,0,0,0,0,2,1,0,0,5,-1.8727666,0.4,0,0,0,0,0,0,0.4,0.2,0,0,Not Quality
0,0,0,1,0,3884.ph4,3884,16.425882,2.1904263,7.5356622,39.959953,26.008486,34.833614,D2,2,2,1,0,0,0,0,0,0,0,0,5,-2.9016764,0.4,0.4,0.2,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,2039.ph4,2039,16.44879,1.440974,9.6498938,46.484863,30.569654,39.674896,D2,1,1,1,0,0,0,0,1,0,1,0,5,-1.5621545,0.2,0.2,0.2,0,0,0,0,0.2,0,0.2,0,Not Quality
NaN,NaN,NaN,0,0,3478.ph4,3478,16.455967,2.1752381,10.476672,42.720253,27.505104,36.421162,D2,2,0,1,0,0,0,0,0,0,2,0,5,-0.1,0.4,0,0.2,0,0,0,0,0,0,0.4,0,Not Quality
0,0,0,3,0,1171.ph4,1171,16.45916,2.522507,9.1362934,40.079659,26.008486,33.394344,D2,4,0,1,0,0,0,0,0,0,0,0,5,-0.16249999,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
0,0,0,5,0,3652.ph4,3652,16.45916,2.5084848,9.0751362,40.079659,26.008486,33.891827,D2,5,0,0,0,0,0,0,0,0,0,0,5,-0.1,1,0,0,0,0,0,0,0,0,0,0,Not Quality
0,0,0,1,0,918.ph4,918,16.4995,1.5302672,9.0978212,45.38718,29.551117,35.682056,D2,3,1,1,0,0,0,0,0,0,0,0,5,-0.94444442,0.6,0.2,0.2,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1610.ph4,1610,16.508873,2.4247477,9.9849195,44.065319,29.058296,36.49955,D2,2,0,3,0,0,0,0,0,0,0,0,5,-0.32666665,0.4,0,0.6,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,854.ph4,854,16.535288,2.0255444,9.8895245,40.550541,26.75326,34.452862,D2,0,1,2,0,0,0,0,0,0,2,0,5,-0.38749999,0,0.2,0.4,0,0,0,0,0,0,0.4,0,Not Quality
NaN,NaN,NaN,0,0,1457.ph4,1457,16.541147,1.604777,7.6653328,44.489338,31.829081,35.915668,D2,0,1,3,0,0,0,0,0,0,0,1,5,-1.27,0,0.2,0.6,0,0,0,0,0,0,0,0.2,Not Quality
NaN,NaN,NaN,0,0,4179.ph4,4179,16.552877,1.4221853,9.6865616,42.720253,27.48941,34.414009,D2,1,0,1,0,0,0,0,1,0,2,0,5,-3.7674639,0.2,0,0.2,0,0,0,0,0.2,0,0.4,0,Not Quality
NaN,NaN,NaN,0,0,3907.ph4,3907,16.572498,2.761682,7.7510405,44.489338,31.034122,36.734116,D2,0,1,2,0,0,0,0,1,0,0,1,5,-1.0752002,0,0.2,0.4,0,0,0,0,0.2,0,0,0.2,Not Quality
0,0,0,4,0,670.ph4,670,16.574572,2.5381131,8.8187351,44.065319,28.407896,36.773239,D2,5,0,0,0,0,0,0,0,0,0,0,5,-0.15000001,1,0,0,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1647.ph4,1647,16.580511,2.1959939,9.1325397,40.792835,25.204935,33.197231,D2,1,1,2,0,0,0,0,0,0,0,1,5,-0.54166669,0.2,0.2,0.4,0,0,0,0,0,0,0,0.2,Not Quality
NaN,NaN,NaN,0,0,1753.ph4,1753,16.590248,2.4023867,7.9712396,42.019684,28.045614,32.770809,D2,3,0,1,0,0,0,0,1,0,0,0,5,-2.9776883,0.6,0,0.2,0,0,0,0,0.2,0,0,0,Not Quality
