Receptor,Score Type,s_score,Hits,max_feat,min_feat,avg_feat,max_centr,min_centr,avg_centr,hyd,don,acc,donhyd,catdon,hydaro,aniacc,donacc,features,all_same,hyd_prop,don_prop,acc_prop,donhyd_prop,catdon_prop,hydaro_prop,aniacc_prop,donacc_prop,quality,EF
D2,rand,-0.47831032,0,10.859309,4.4779286,7.2913218,34.736843,26.008486,30.631197,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,-999
D2,rand,-0.2,0,5.6103201,1.3301473,3.8985581,32.67701,27.506248,29.98279,2,0,1,0,0,0,0,1,4,0,0.5,0,0.25,0,0,0,0,0.25,0,-999
D2,rand,-0.62857145,0,10.170228,2.2174828,6.2923307,34.407902,26.75326,30.173775,0,0,1,0,0,0,2,2,5,0,0,0,0.2,0,0,0,0.4,0.4,0,-999
D2,rand,-3.0856478,26,8.6135445,2.1904263,5.6183238,39.995564,34.207508,37.22411,2,1,2,0,0,0,0,0,5,0,0.4,0.2,0.4,0,0,0,0,0,0,0.61333334
D2,rand,-2.0779598,0,6.9286399,2.2795224,4.5558658,33.931194,28.751278,31.716768,0,0,1,0,2,0,0,1,4,0,0,0,0.25,0,0.5,0,0,0.25,0,-999
D2,rand,-1.5806556,1,12.781137,1.4586942,6.208138,37.830078,26.366055,33.013721,1,1,1,0,1,0,0,1,5,0,0.2,0.2,0.2,0,0.2,0,0,0.2,0,0
D2,rand,-1.6407212,0,7.1213164,1.3192532,4.4856648,34.275154,29.181599,32.146236,0,0,0,0,2,0,2,1,5,0,0,0,0,0,0.4,0,0.4,0.2,0,-999
D2,rand,-0.2846154,0,5.4868622,5.4868622,5.4868622,38.336319,34.387775,36.362045,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,-999
D2,rand,-1.5029129,0,13.710114,2.4268706,9.3308868,38.997726,26.874779,31.73732,1,1,2,0,0,0,0,1,5,0,0.2,0.2,0.4,0,0,0,0,0.2,0,-999
D2,rand,-2.6714287,4,4.7491388,1.4469347,3.1095228,33.982151,30.318384,32.362862,1,3,1,0,0,0,0,0,5,0,0.2,0.6,0.2,0,0,0,0,0,0,0
D2,rand,-0.17142858,2,15.337383,1.5315462,9.0600519,44.065319,29.643585,35.596375,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
D2,rand,-0.51135439,1,11.126294,1.4354798,5.5111928,37.660599,29.289524,32.68058,3,0,1,0,1,0,0,0,5,0,0.6,0,0.2,0,0.2,0,0,0,0,0
D2,rand,-1.5732629,0,17.71549,2.4601603,8.2728262,42.019684,28.566978,35.01231,2,1,0,0,1,0,0,1,5,0,0.4,0.2,0,0,0.2,0,0,0.2,0,-999
D2,rand,-0.60000002,0,10.808207,2.2308385,6.5929627,36.834751,27.514772,32.780514,0,1,3,0,0,0,0,0,4,0,0,0.25,0.75,0,0,0,0,0,0,-999
D2,rand,-3.7440462,8,7.4915929,2.1218991,4.6017075,39.840363,34.23996,37.207733,1,2,2,0,0,0,0,0,5,0,0.2,0.4,0.4,0,0,0,0,0,0,0.95407408
D2,rand,-3.367286,0,11.383694,1.8276767,6.3769865,42.054081,34.118687,36.692482,2,0,0,0,1,0,0,1,4,0,0.5,0,0,0,0.25,0,0,0.25,0,-999
D2,rand,-2.0906162,0,7.5202651,2.1915076,5.1627498,33.86367,26.691652,30.338095,0,1,1,0,1,0,2,0,5,0,0,0.2,0.2,0,0.2,0,0.4,0,0,-999
D2,rand,-0.22307692,0,7.5445042,1.5311219,4.1006489,34.730087,29.164013,31.303301,4,0,0,0,0,0,1,0,5,0,0.8,0,0,0,0,0,0.2,0,0,-999
D2,rand,-0.1,0,11.184908,11.184908,11.184908,41.999805,35.051224,38.525513,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,-999
D2,rand,-0.42941177,6,13.284426,2.2705164,6.5503783,41.999805,29.404209,32.865536,2,1,1,0,0,0,0,0,4,0,0.5,0.25,0.25,0,0,0,0,0,0,0
D2,rand,-0.6857143,0,9.6137056,2.234061,5.4312043,39.080784,30.146095,35.228157,1,1,1,0,0,0,0,1,4,0,0.25,0.25,0.25,0,0,0,0,0.25,0,-999
D2,rand,-1.1142857,2,6.3929839,1.5309494,3.9458466,35.856014,31.567833,33.805431,3,1,0,0,0,0,0,1,5,0,0.6,0.2,0,0,0,0,0,0.2,0,0
D2,rand,-2.2227111,8,9.2689571,1.4827046,4.8213639,34.722042,27.890966,32.003914,3,0,2,0,0,0,0,0,5,0,0.6,0,0.4,0,0,0,0,0,0,0
D2,rand,-1.3733333,12,7.131887,1.4475175,4.2164497,35.528526,30.32592,32.706078,1,2,2,0,0,0,0,0,5,0,0.2,0.4,0.4,0,0,0,0,0,0,0
D2,rand,-0.35555556,0,5.493886,1.5309321,3.3499384,36.422718,32.305653,34.829762,2,0,0,0,0,1,0,1,4,0,0.5,0,0,0,0,0.25,0,0.25,0,-999
D2,rand,-0.17142858,0,10.993196,2.3751307,5.5618811,37.524006,28.276413,33.491573,1,0,2,0,0,0,1,1,5,0,0.2,0,0.4,0,0,0,0.2,0.2,0,-999
D2,rand,-1.27,21,7.0627747,1.5319092,3.6225929,33.084621,28.532913,30.225569,4,1,0,0,0,0,0,0,5,0,0.8,0.2,0,0,0,0,0,0,0,0.74666667
D2,rand,-1.6393611,3,7.6174855,1.5793315,3.9539621,34.883919,28.889616,31.766851,4,0,0,0,0,0,0,1,5,0,0.8,0,0,0,0,0,0,0.2,0,0
D2,rand,-0.23636363,0,13.314479,3.7271369,7.5644531,39.575169,27.506248,33.797684,2,0,2,0,0,0,0,1,5,0,0.4,0,0.4,0,0,0,0,0.2,0,-999
D2,rand,-0.75999999,3,9.6990786,2.2364049,6.0312667,39.471062,32.907009,36.333252,1,1,3,0,0,0,0,0,5,0,0.2,0.2,0.6,0,0,0,0,0,0,0
D2,rand,-3.6166365,1,13.269442,1.3908573,6.4481435,37.650841,24.868786,33.550304,2,1,1,0,1,0,0,0,5,0,0.4,0.2,0.2,0,0.2,0,0,0,0,0
D2,rand,-1.427896,11,8.9203176,2.4680102,5.5140123,39.541458,30.91498,35.05875,2,0,1,0,1,0,0,1,5,0,0.4,0,0.2,0,0.2,0,0,0.2,0,0
D2,rand,-0.24210526,7,9.3321466,2.2989762,5.8526587,35.6861,26.874779,30.345608,1,1,3,0,0,0,0,0,5,0,0.2,0.2,0.6,0,0,0,0,0,0,0
D2,rand,-0.38333333,0,10.754208,1.4221853,6.0973153,36.905285,27.48941,30.623743,1,0,1,0,0,0,0,2,4,0,0.25,0,0.25,0,0,0,0,0.5,0,-999
D2,rand,-0.38,137,6.4657674,1.2134677,3.7181182,36.97065,30.987551,34.693256,4,1,0,0,0,0,0,0,5,0,0.8,0.2,0,0,0,0,0,0,0,1.5000803
D2,rand,-0.68333334,36,5.4117393,1.6522454,3.3574464,36.8503,34.107182,35.271503,3,1,1,0,0,0,0,0,5,0,0.6,0.2,0.2,0,0,0,0,0,0,0.6605128
D2,rand,-0.85454547,32,8.3336401,1.5311219,5.064117,35.859318,29.164013,32.383232,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,0.26020202
D2,rand,-0.73124999,0,9.8823795,1.6647009,5.0872245,39.827621,30.414204,34.459377,1,1,1,0,0,0,1,1,5,0,0.2,0.2,0.2,0,0,0,0.2,0.2,0,-999
D2,rand,-0.87326485,6,5.4585037,1.3148513,3.4539733,34.407902,31.440622,33.222538,2,1,1,0,0,0,0,1,5,0,0.4,0.2,0.2,0,0,0,0,0.2,0,0
D2,rand,-0.17894737,4,9.2666063,1.8567523,5.4581184,34.418835,27.234291,31.025991,3,0,1,0,0,0,0,1,5,0,0.6,0,0.2,0,0,0,0,0.2,0,0
D2,rand,-2.3026569,1,11.972161,2.2401006,6.3228936,36.663506,28.239216,31.821442,0,2,2,0,1,0,0,0,5,0,0,0.4,0.4,0,0.2,0,0,0,0,0
D2,rand,-0.95225137,0,7.1583471,1.4108583,4.5946584,36.808178,30.666731,33.926369,1,1,1,0,0,0,1,1,5,0,0.2,0.2,0.2,0,0,0,0.2,0.2,0,-999
D2,rand,-0.13571429,0,10.872856,1.5854669,5.6234865,36.97065,29.324673,32.485817,2,0,2,0,0,0,1,0,5,0,0.4,0,0.4,0,0,0,0.2,0,0,-999
D2,rand,-0.67000002,46,6.1473784,1.0990837,3.966625,32.10191,26.691652,29.364758,2,1,2,0,0,0,0,0,5,0,0.4,0.2,0.4,0,0,0,0,0,0,0.18269503
D2,rand,-0.30909091,0,9.1336021,1.0188974,4.3152704,38.520538,34.418835,35.57082,2,0,0,0,0,0,0,3,5,0,0.4,0,0,0,0,0,0,0.6,0,-999
D2,rand,-0.83999997,0,11.889518,0.88428277,6.408339,45.772671,34.209072,37.598545,1,1,1,0,0,0,1,0,4,0,0.25,0.25,0.25,0,0,0,0.25,0,0,-999
D2,rand,-2.8455417,5,7.7042637,2.4228597,4.6707311,34.90012,29.249176,32.239227,1,1,2,0,0,0,0,1,5,0,0.2,0.2,0.4,0,0,0,0,0.2,0,0
D2,rand,-0.79230767,46,3.938664,1.8042253,2.8061271,36.97065,34.070015,35.393574,3,1,1,0,0,0,0,0,5,0,0.6,0.2,0.2,0,0,0,0,0,0,0
D2,rand,-0.17333333,0,13.262414,1.5304855,6.029089,38.358154,29.134352,31.680906,4,0,0,0,0,0,1,0,5,0,0.8,0,0,0,0,0,0.2,0,0,-999
D2,rand,-0.41904762,0,9.0888157,3.9552119,6.664371,36.905285,29.508244,34.155846,0,0,1,0,0,0,0,2,3,0,0,0,0.333333333,0,0,0,0,0.666666667,0,-999
D2,rand,-0.60000002,3,8.2901211,0.79434818,4.1515961,34.945778,28.083513,30.492743,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
D2,rand,-2.02736,0,10.075337,2.2024467,5.4475532,34.736843,26.82707,30.957758,1,0,1,0,2,0,0,0,4,0,0.25,0,0.25,0,0.5,0,0,0,0,-999
D2,rand,-0.625,6,8.8760195,2.4785702,5.5109992,36.897968,30.382631,33.023716,1,2,2,0,0,0,0,0,5,0,0.2,0.4,0.4,0,0,0,0,0,0,0
D2,rand,-3.4946048,0,11.704161,3.1346662,8.1958084,40.440948,30.07546,36.651981,1,0,2,0,1,0,0,1,5,0,0.2,0,0.4,0,0.2,0,0,0.2,0,-999
D2,rand,-0.54166669,3,7.0482926,1.4108583,3.9765046,34.345947,29.058296,31.699467,2,0,1,0,0,0,0,2,5,0,0.4,0,0.2,0,0,0,0,0.4,0,0
D2,rand,-1.0894737,5,5.139616,1.4296761,3.1822901,35.702057,30.711721,32.440956,2,1,1,0,0,0,0,1,5,0,0.4,0.2,0.2,0,0,0,0,0.2,0,0
D2,rand,-0.5777778,0,9.5204029,2.2298391,6.8580861,39.402405,31.624243,36.102318,2,1,1,0,0,0,0,1,5,0,0.4,0.2,0.2,0,0,0,0,0.2,0,-999
D2,rand,-0.13076924,62,8.6987562,2.3833306,5.3997116,35.404659,29.226223,32.79155,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,0.87111109
D2,rand,-0.33571428,0,10.533798,0.75309974,6.6243362,38.368565,29.978716,33.839279,3,1,0,0,0,0,0,0,4,0,0.75,0.25,0,0,0,0,0,0,0,-999
D2,rand,-2.4506292,4,8.794466,1.3926709,5.2649975,36.688923,29.367954,33.203011,1,3,1,0,0,0,0,0,5,0,0.2,0.6,0.2,0,0,0,0,0,0,1.7173333
D2,rand,-3.3553543,0,4.618691,1.0422696,2.2813969,36.27499,32.323975,34.301487,1,1,1,0,2,0,0,0,5,0,0.2,0.2,0.2,0,0.4,0,0,0,0,-999
D2,rand,-0.48333332,0,13.028065,2.1893914,8.0848112,40.440948,27.505104,33.454937,2,1,2,0,0,0,0,0,5,0,0.4,0.2,0.4,0,0,0,0,0,0,-999
D2,rand,-1.8444444,0,11.823093,2.1851444,6.3283987,38.837296,29.332611,35.249043,0,2,2,0,0,0,0,1,5,0,0,0.4,0.4,0,0,0,0,0.2,0,-999
D2,rand,-0.23636363,55,8.2169046,2.5154104,5.7104535,41.597046,34.342663,38.540436,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0.71555555
D2,rand,-0.42777777,0,4.4763074,1.6412231,3.3771238,35.095097,32.332844,33.690155,2,0,0,0,0,0,2,1,5,0,0.4,0,0,0,0,0,0.4,0.2,0,-999
D2,rand,-2.1090908,0,5.8671265,1.4469347,3.5680313,35.085224,30.318384,32.741859,1,3,0,0,0,0,0,0,4,0,0.25,0.75,0,0,0,0,0,0,0,-999
D2,rand,-0.52499998,3,8.3059759,1.5319092,5.0179329,34.835278,29.345913,31.633919,3,0,0,0,0,0,2,0,5,0,0.6,0,0,0,0,0,0.4,0,0,0
D2,rand,-2.2222762,0,9.7663517,2.4286764,6.2203574,37.269516,29.62479,33.681408,0,0,0,0,1,0,4,0,5,0,0,0,0,0,0.2,0,0.8,0,0,-999
D2,rand,-0.67111993,9,12.219689,2.240145,5.9941182,36.997929,27.507626,32.412376,2,1,2,0,0,0,0,0,5,0,0.4,0.2,0.4,0,0,0,0,0,0,0
D2,rand,-2.5852084,0,7.5721378,2.0462329,4.2320557,34.775105,32.756466,33.959187,1,0,0,0,2,0,2,0,5,0,0.2,0,0,0,0.4,0,0.4,0,0,-999
D2,rand,-0.26666668,0,9.6152487,1.2078137,5.2048397,35.812389,29.226223,31.148235,3,0,1,0,0,0,0,0,4,0,0.75,0,0.25,0,0,0,0,0,0,-999
D2,rand,-1.6337867,0,3.304657,1.4468206,2.4998617,36.284611,33.867203,35.337093,3,0,0,0,0,0,0,1,4,0,0.75,0,0,0,0,0,0,0.25,0,-999
D2,rand,-0.45454547,0,3.8875604,0.51335853,2.1575382,32.021828,28.724344,30.206802,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,-999
D2,rand,-0.15000001,0,5.8454976,2.8347211,4.7933354,36.781898,31.456875,34.67012,1,0,1,0,0,1,0,0,3,0,0.333333333,0,0.333333333,0,0,0.333333333,0,0,0,-999
D2,rand,-0.63333333,0,8.0124998,2.1893914,4.8209481,35.859318,29.292948,33.736877,1,1,1,0,0,0,0,1,4,0,0.25,0.25,0.25,0,0,0,0,0.25,0,-999
D2,rand,-0.37692308,5,8.6466541,2.5173805,4.7160888,33.864868,26.804802,30.937637,4,0,0,0,1,0,0,0,5,0,0.8,0,0,0,0.2,0,0,0,0,0
D2,rand,-0.33076924,11,13.533659,2.6723447,7.5863914,41.044231,28.425333,33.88652,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
D2,rand,-0.63999999,1,11.298183,1.2645746,5.2016044,36.564102,26.82707,33.391808,3,1,1,0,0,0,0,0,5,0,0.6,0.2,0.2,0,0,0,0,0,0,0
D2,rand,-0.23846154,12,8.3672028,0.73625338,4.7640448,37.400471,29.551117,32.561111,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0.6605128
D2,rand,-0.30000001,11,6.7100625,1.2771761,3.4198103,33.53846,27.336866,30.306919,3,0,2,0,0,0,0,0,5,0,0.6,0,0.4,0,0,0,0,0,0,0
D2,rand,-0.15454546,0,13.03086,2.2314053,8.1821222,39.995564,27.096954,33.556717,1,0,1,0,0,0,2,0,4,0,0.25,0,0.25,0,0,0,0.5,0,0,-999
D2,rand,-0.83125001,0,7.6149082,2.4228597,4.3441272,34.835278,29.249176,31.800919,1,0,2,0,0,0,0,2,5,0,0.2,0,0.4,0,0,0,0,0.4,0,-999
D2,rand,-0.91818184,0,7.4583673,2.2359433,5.1096115,36.092594,32.81657,34.044415,0,1,2,0,0,0,0,0,3,0,0,0.333333333,0.666666667,0,0,0,0,0,0,-999
D2,rand,-0.14,0,10.95357,2.3193874,6.6311579,40.19783,30.268379,34.357445,2,0,2,0,0,0,0,0,4,0,0.5,0,0.5,0,0,0,0,0,0,-999
D2,rand,-0.5,0,7.3919473,2.5212173,4.8364348,37.884335,32.369217,35.288433,3,0,0,0,0,0,0,1,4,0,0.75,0,0,0,0,0,0,0.25,0,-999
D2,rand,-0.98888886,3,13.990262,1.5319951,7.2705865,39.227398,28.50856,32.226391,4,1,0,0,0,0,0,0,5,0,0.8,0.2,0,0,0,0,0,0,0,0
D2,rand,-0.16249999,0,2.8102386,0.55634612,2.288873,29.163967,26.75326,27.825342,1,1,1,0,0,0,2,0,5,0,0.2,0.2,0.2,0,0,0,0.4,0,0,-999
D2,rand,-2.7328732,0,2.5373225,2.5373225,2.5373225,34.305397,32.190121,33.247761,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,-999
D2,rand,-1.3229916,1,3.2224092,0.56746453,2.1277165,36.564102,34.13937,35.104805,4,1,0,0,0,0,0,0,5,0,0.8,0.2,0,0,0,0,0,0,0,0
D2,rand,-0.77499998,15,9.8026562,2.2062743,5.1696329,34.734264,27.336866,30.095884,3,1,1,0,0,0,0,0,5,0,0.6,0.2,0.2,0,0,0,0,0,0,1.0101961
D2,rand,-0.23846154,0,10.513347,1.8212427,5.4077401,36.070393,27.217072,29.683117,1,0,0,0,0,0,3,1,5,0,0.2,0,0,0,0,0,0.6,0.2,0,-999
D2,rand,-2.9382067,0,3.5876071,1.4468774,2.1366637,33.414322,30.182955,31.843805,2,0,0,0,2,0,0,0,4,0,0.5,0,0,0,0.5,0,0,0,0,-999
D2,rand,-1.7937866,0,4.5623989,0.81185281,2.4874763,33.815598,30.842695,32.294453,1,0,1,0,0,0,3,0,5,0,0.2,0,0.2,0,0,0,0.6,0,0,-999
D2,rand,-0.80000001,0,7.9884529,1.3571401,4.7435422,37.705048,32.026581,33.733253,1,1,1,0,0,0,0,1,4,0,0.25,0.25,0.25,0,0,0,0,0.25,0,-999
D2,rand,-1.8952774,0,11.83356,6.0426202,7.9940124,36.897968,28.171516,32.220181,1,0,1,0,1,0,0,0,3,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,0,-999
D2,rand,-1.9099841,0,11.33645,0.90926015,5.6287794,39.827621,29.566519,32.211849,2,0,0,0,0,0,3,0,5,0,0.4,0,0,0,0,0,0.6,0,0,-999
D2,rand,-4.1784716,0,10.700825,3.2716336,7.5167422,38.298195,29.292948,34.299076,1,0,1,0,1,0,0,1,4,0,0.25,0,0.25,0,0.25,0,0,0.25,0,-999
D2,rand,-0.35714287,0,4.8158727,1.9056367,3.3362856,34.68372,30.011652,31.855536,3,0,0,0,0,0,0,1,4,0,0.75,0,0,0,0,0,0,0.25,0,-999
D2,rand,-1.6945777,0,4.1416788,0.99411768,2.4708102,35.56459,32.725368,34.193336,0,1,1,0,3,0,0,0,5,0,0,0.2,0.2,0,0.6,0,0,0,0,-999
D2,rand,-3.5192065,0,14.26289,2.4601603,7.5996847,42.054081,31.829081,35.984806,1,1,1,0,1,0,0,0,4,0,0.25,0.25,0.25,0,0.25,0,0,0,0,-999
D2,rand,-0.51249999,134,7.7880502,2.3833306,4.6820712,35.404659,28.724344,33.190376,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,1.066318
D2,rand,-1.9397868,0,10.069331,1.6560221,4.790031,36.070393,28.072304,30.724649,2,0,0,0,2,0,0,1,5,0,0.4,0,0,0,0.4,0,0,0.2,0,-999
D2,rand,-0.87777776,0,6.852634,1.4469347,4.5818839,36.781898,30.318384,32.893986,1,1,0,0,0,1,0,0,3,0,0.333333333,0.333333333,0,0,0,0.333333333,0,0,0,-999
D2,rand,-2.0786228,0,14.441441,2.4247706,8.8265705,38.099957,27.113539,33.026928,2,0,2,0,0,0,0,1,5,0,0.4,0,0.4,0,0,0,0,0.2,0,-999
D2,rand,-0.16666667,0,9.8072271,1.5319092,6.6427221,38.758163,29.345913,33.676338,2,1,1,0,0,0,0,0,4,0,0.5,0.25,0.25,0,0,0,0,0,0,-999
D2,rand,-2.1648574,0,16.157261,2.5396111,9.8407536,42.054081,30.012033,34.74926,2,0,0,0,1,1,0,0,4,0,0.5,0,0,0,0.25,0.25,0,0,0,-999
D2,rand,-0.30000001,0,1.2300768,1.2300768,1.2300768,36.558075,36.070393,36.314232,1,0,0,0,0,0,0,1,2,0,0.5,0,0,0,0,0,0,0.5,0,-999
D2,rand,-0.43571427,17,6.1169391,2.1917784,3.8368874,35.968758,32.004459,34.069153,2,1,1,0,0,0,0,1,5,0,0.4,0.2,0.2,0,0,0,0,0.2,0,0
D2,rand,-0.14,0,11.822892,2.4750357,6.108911,37.969467,27.234291,30.918251,1,1,2,0,0,0,0,1,5,0,0.2,0.2,0.4,0,0,0,0,0.2,0,-999
D2,rand,-0.9909091,0,3.2114267,2.0826364,2.6064088,37.089184,34.766777,35.735928,2,1,1,0,0,0,0,0,4,0,0.5,0.25,0.25,0,0,0,0,0,0,-999
D2,rand,-0.16666667,0,7.3271489,1.3197364,5.8844438,34.281708,27.217072,31.080692,0,0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,0.8,0.2,0,-999
D2,rand,-0.80000001,4,6.8363042,1.531635,3.7962182,33.290112,29.252062,31.921261,3,0,1,0,0,0,0,1,5,0,0.6,0,0.2,0,0,0,0,0.2,0,0
D2,rand,-0.53636366,0,11.370466,2.4745345,7.6156077,36.279305,27.507626,32.5928,1,1,1,0,0,0,0,0,3,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,-999
D2,rand,-2.2931709,1,10.101073,2.2020044,6.2240171,36.06123,26.800655,32.060699,2,1,1,0,1,0,0,0,5,0,0.4,0.2,0.2,0,0.2,0,0,0,0,0
D2,rand,-3.2006299,35,5.8688726,1.5319092,3.9422626,35.13855,29.345913,31.721045,3,1,1,0,0,0,0,0,5,0,0.6,0.2,0.2,0,0,0,0,0,0,0.67789471
D2,rand,-0.78571427,0,16.784389,2.524627,9.747942,45.772671,30.590181,37.477428,3,0,0,0,0,0,2,0,5,0,0.6,0,0,0,0,0,0.4,0,0,-999
D2,rand,-0.86250001,3,4.8038635,0.53191072,3.0442891,33.204929,29.345913,30.748432,4,1,0,0,0,0,0,0,5,0,0.8,0.2,0,0,0,0,0,0,0,0
D2,rand,-0.33846155,0,10.931242,2.4181273,6.0075073,37.030754,28.276413,32.613857,0,0,1,0,0,0,4,0,5,0,0,0,0.2,0,0,0,0.8,0,0,-999
D2,rand,-2.1496212,0,9.5701237,9.5701237,9.5701237,37.089184,29.130566,33.109875,1,0,1,0,0,0,0,0,2,0,0.5,0,0.5,0,0,0,0,0,0,-999
D2,rand,-2.4733243,0,16.153566,1.6549541,8.6646624,45.772671,30.058865,35.932972,2,0,0,0,1,0,1,1,5,0,0.4,0,0,0,0.2,0,0.2,0.2,0,-999
D2,rand,-1.8316747,18,11.161242,0.9977625,4.971086,37.969467,28.083513,31.998608,2,0,1,0,1,0,0,0,4,0,0.5,0,0.25,0,0.25,0,0,0,0,0.85866666
D2,rand,-2.6292541,0,14.588712,2.7235787,8.0084028,38.049675,24.868786,32.607952,1,0,0,0,2,0,0,2,5,0,0.2,0,0,0,0.4,0,0,0.4,0,-999
D2,rand,-2.4640839,0,7.4652495,0.82632077,3.745491,37.129528,30.186008,32.793709,1,1,1,0,0,0,0,2,5,0,0.2,0.2,0.2,0,0,0,0,0.4,0,-999
D2,rand,-3.3907559,52,6.1890521,1.0660919,3.3891642,34.345947,30.678062,32.31612,3,0,1,0,1,0,0,0,5,0,0.6,0,0.2,0,0.2,0,0,0,0,0.61333334
D2,rand,-1.1954689,0,6.2850637,1.5311202,3.7170391,35.180256,29.673077,32.836132,3,0,0,0,0,0,0,2,5,0,0.6,0,0,0,0,0,0,0.4,0,-999
D2,rand,-0.22857143,0,18.121935,1.3560098,8.1677485,45.274994,28.803307,32.848347,4,0,0,0,0,0,1,0,5,0,0.8,0,0,0,0,0,0.2,0,0,-999
D2,rand,-0.48947367,38,7.0457039,1.5312272,4.1966205,35.886665,29.666225,33.867847,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0.22017094
D2,rand,-0.37857142,0,9.8204031,0.96032602,4.5477228,38.992702,29.508244,32.422089,3,0,1,0,0,0,0,1,5,0,0.6,0,0.2,0,0,0,0,0.2,0,-999
D2,rand,-0.18000001,0,14.452404,2.8947251,8.1263657,38.04488,26.271238,30.900463,3,0,0,0,1,0,0,0,4,0,0.75,0,0,0,0.25,0,0,0,0,-999
D2,rand,-2.8884919,0,9.4106684,2.2539613,5.2403283,38.298195,30.83761,34.288776,1,0,0,0,4,0,0,0,5,0,0.2,0,0,0,0.8,0,0,0,0,-999
D2,rand,-0.16666667,1,11.732748,1.6268439,6.7253122,36.548244,27.506248,32.033073,3,0,1,0,0,0,0,1,5,0,0.6,0,0.2,0,0,0,0,0.2,0,0
D2,rand,-1.2776932,3,15.272474,1.2572148,9.1030312,42.975834,29.87599,37.523075,4,0,0,0,1,0,0,0,5,0,0.8,0,0,0,0.2,0,0,0,0,0
D2,rand,-3.2900763,0,4.6587687,1.5241395,2.961365,33.33168,29.130566,31.224138,1,0,0,0,2,0,0,1,4,0,0.25,0,0,0,0.5,0,0,0.25,0,-999
D2,rand,-0.55833334,68,8.9515705,1.4464488,4.4033475,34.722042,27.507626,31.165047,3,1,1,0,0,0,0,0,5,0,0.6,0.2,0.2,0,0,0,0,0,0,1.6355555
D2,rand,-0.57999998,10,13.248438,2.5271878,7.4432459,38.17207,28.425333,33.044075,3,1,1,0,0,0,0,0,5,0,0.6,0.2,0.2,0,0,0,0,0,0,0
D2,rand,-0.52777779,18,7.2436581,1.531635,4.7561374,33.290112,27.113539,30.545395,3,0,2,0,0,0,0,0,5,0,0.6,0,0.4,0,0,0,0,0,0,0.85866666
D2,rand,-4.0289268,1,12.488496,2.2364824,7.6019692,40.550541,30.520012,35.950653,1,1,3,0,0,0,0,0,5,0,0.2,0.2,0.6,0,0,0,0,0,0,0
D2,rand,-0.42727274,0,8.8028765,4.2633791,6.3249226,38.805149,30.634781,34.732552,1,1,1,0,0,0,0,0,3,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,-999
D2,rand,-0.36666667,0,13.341769,1.4108583,6.096261,37.977596,27.973402,31.548208,3,0,1,0,0,0,0,1,5,0,0.6,0,0.2,0,0,0,0,0.2,0,-999
D2,rand,-3.0185957,0,3.9182768,1.7004429,2.8277643,36.812424,34.077049,35.297901,1,0,1,0,2,0,0,0,4,0,0.25,0,0.25,0,0.5,0,0,0,0,-999
D2,rand,-0.25882354,0,2.5214136,2.5214136,2.5214136,30.723858,29.559311,30.141584,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,-999
D2,rand,-0.20869565,0,5.1967378,2.6080418,3.774405,31.875,27.018091,29.100273,0,0,3,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,-999
D2,rand,-0.24285714,0,10.114038,2.1905003,5.6549506,34.782597,26.366055,31.10396,3,0,0,0,0,0,0,1,4,0,0.75,0,0,0,0,0,0,0.25,0,-999
D2,rand,-0.16,0,5.8596191,2.2356036,3.8377638,39.402405,37.230721,38.166389,2,1,1,0,0,0,0,0,4,0,0.5,0.25,0.25,0,0,0,0,0,0,-999
D2,rand,-0.38,0,8.3256207,2.2023163,5.4248509,35.183968,31.619308,33.6754,2,0,0,0,0,0,2,0,4,0,0.5,0,0,0,0,0,0.5,0,0,-999
D2,rand,-0.25999999,0,#NAME?,Inf,NaN,38.086594,38.086594,38.086594,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-999
D2,rand,-0.92727274,0,13.39549,1.3205839,6.3718934,44.489338,34.144722,36.805565,1,1,3,0,0,0,0,0,5,0,0.2,0.2,0.6,0,0,0,0,0,0,-999
